time,flow,pressure,volume,pmus,ref
39777.21,-24.1,6.3,101.6,-0.01611328125,3809
39777.22,-27.6,6.8,97.4,0,3809
39777.23,-31,7.3,92,-0.04833984375,3809
39777.24,-34.3,7.7,86.4,0,3809
39777.25,-36.1,7.9,80.6,-0.01611328125,3809
39777.26,-36.9,7.7,73.8,-0.01611328125,3809
39777.27,-37.4,7.5,67.6,-0.01611328125,3809
39777.28,-36.8,7.2,60.8,-0.01611328125,3809
39777.29,-37.1,6.9,54.8,-0.01611328125,3809
39777.3,-36.1,6.7,48,-0.01611328125,3809
39777.31,-36.1,6.7,48,-0.01611328125,3809
39777.32,-35.9,6.6,42,-0.04833984375,3809
39777.33,-35.7,6.6,35.4,-0.08056640625,3809
39777.34,-36,6.5,29.4,-0.04833984375,3809
39777.35,-36.1,6.5,22.8,-0.04833984375,3809
39777.36,-36.1,6.5,16.8,-0.01611328125,3809
39777.37,-35.9,6.5,10.2,-0.04833984375,3809
39777.38,-35.8,6.4,4.2,0,3809
39777.39,-35.3,6.3,0,-0.04833984375,3809
39777.4,-35.1,6.2,0,0,3809
39777.41,-35,6.2,0,-0.01611328125,3809
39777.42,-35.1,6.1,0,0,3809
39777.43,-35.2,6.1,0,-0.0322265625,3809
39777.44,-34.8,6.1,0,0,3809
39777.45,-34.5,6,0,-0.0322265625,3809
39777.46,-34.1,6.1,0,-0.0322265625,3809
39777.47,-33.9,6.1,0,-0.04833984375,3809
39777.48,-33.7,6,0,-0.01611328125,3809
39777.49,-32.6,6,0,-0.0322265625,3809
39777.5,-32,6,0,0,3809
39777.51,-31.8,6,0,-0.01611328125,3809
39777.52,-31.5,6,0,0,3809
39777.53,-31.4,6,0,-0.01611328125,3809
39777.54,-31,5.8,0,-0.04833984375,3809
39777.55,-31,5.8,0,-0.04833984375,3809
39777.56,-30.9,5.9,0,-0.01611328125,3809
39777.57,-30.9,6,0,-0.0322265625,3809
39777.58,-30.6,5.8,0,0,3809
39777.59,-29.9,5.9,0,-0.0322265625,3809
39777.6,-29.6,5.8,0,-0.0322265625,3809
39777.61,-29.2,5.8,0,0,3809
39777.62,-28.7,5.8,0,-0.04833984375,3809
39777.63,-28.4,5.8,0,-0.04833984375,3809
39777.64,-28.2,5.8,0,-0.01611328125,3809
39777.65,-28.1,5.8,0,-0.01611328125,3809
39777.66,-27.7,5.8,0,0,3809
39777.67,-27.2,5.8,0,0,3809
39777.68,-27.3,5.7,0,-0.01611328125,3809
39777.69,-27,5.8,0,-0.01611328125,3809
39777.7,-26.9,5.7,0,0,3809
39777.71,-26.2,5.7,0,0,3809
39777.72,-25.8,5.7,0,-0.01611328125,3809
39777.73,-25.1,5.7,0,-0.01611328125,3809
39777.74,-25,5.7,0,0,3809
39777.75,-24.6,5.6,0,-0.01611328125,3809
39777.76,-24.7,5.6,0,-0.04833984375,3809
39777.77,-24.2,5.7,0,-0.0322265625,3809
39777.78,-24.2,5.7,0,-0.0322265625,3809
39777.79,-24.5,5.7,0,-0.01611328125,3809
39777.8,-24,5.5,0,-0.01611328125,3809
39777.81,-23.8,5.6,0,-0.0322265625,3809
39777.82,-23.5,5.5,0,-0.0322265625,3809
39777.83,-23.4,5.5,0,-0.04833984375,3809
39777.84,-23.2,5.5,0,-0.04833984375,3809
39777.85,-22.8,5.5,0,-0.01611328125,3809
39777.86,-22.7,5.5,0,-0.01611328125,3809
39777.87,-22.5,5.5,0,-0.01611328125,3809
39777.88,-22,5.5,0,-0.01611328125,3809
39777.89,-21.3,5.5,0,-0.01611328125,3809
39777.9,-20.7,5.5,0,-0.0322265625,3809
39777.91,-20.8,5.5,0,-0.01611328125,3809
39777.92,-20.5,5.5,0,0,3809
39777.93,-20.6,5.5,0,-0.0322265625,3809
39777.94,-20.4,5.5,0,-0.0322265625,3809
39777.95,-20.2,5.5,0,-0.064453125,3809
39777.96,-20,5.4,0,-0.0322265625,3809
39777.97,-20,5.4,0,-0.0322265625,3809
39777.98,-19.8,5.4,0,-0.08056640625,3809
39777.99,-19.7,5.4,0,0,3809
39778,-19.5,5.4,0,-0.0322265625,3809
39778.01,-19.3,5.4,0,0,3809
39778.02,-19,5.4,0,-0.01611328125,3809
39778.03,-18.7,5.4,0,-0.01611328125,3809
39778.04,-18.4,5.4,0,-0.0322265625,3809
39778.05,-18.3,5.2,0,-0.0322265625,3809
39778.06,-18.2,5.4,0,-0.01611328125,3809
39778.07,-18.1,5.2,0,-0.01611328125,3809
39778.08,-18,5.2,0,-0.04833984375,3809
39778.09,-17.9,5.3,0,-0.01611328125,3809
39778.1,-17.8,5.3,0,-0.0322265625,3809
39778.11,-17.3,5.3,0,-0.0322265625,3809
39778.12,-17.2,5.2,0,0,3809
39778.13,-16.8,5.2,0,-0.01611328125,3809
39778.14,-16.8,5.3,0,-0.0322265625,3809
39778.15,-16.5,5.2,0,-0.0322265625,3809
39778.16,-16.2,5.3,0,-0.0322265625,3809
39778.17,-16.2,5.2,0,-0.04833984375,3809
39778.18,-15.5,5.2,0,0,3809
39778.19,-15.5,5.2,0,0,3809
39778.2,-15.5,5.3,0,-0.04833984375,3809
39778.21,-15.3,5.2,0,-0.01611328125,3809
39778.22,-15.3,5.2,0,-0.0322265625,3809
39778.23,-15.3,5.3,0,-0.0322265625,3809
39778.24,-14.8,5.2,0,-0.04833984375,3809
39778.25,-14.5,5.2,0,-0.01611328125,3809
39778.26,-14.2,5.2,0,-0.01611328125,3809
39778.27,-14.1,5.2,0,-0.01611328125,3809
39778.28,-13.9,5.2,0,-0.01611328125,3809
39778.29,-13.8,5.2,0,-0.0322265625,3809
39778.3,-13.6,5.1,0,-0.01611328125,3809
39778.31,-13.4,5.2,0,-0.01611328125,3809
39778.32,-13.3,5.2,0,-0.01611328125,3809
39778.33,-13.1,5.2,0,0,3809
39778.34,-13.2,5.2,0,-0.0322265625,3809
39778.35,-12.9,5.2,0,-0.0322265625,3809
39778.36,-12.9,5.2,0,-0.04833984375,3809
39778.37,-12.9,5.2,0,-0.04833984375,3809
39778.38,-12.8,5.2,0,-0.064453125,3809
39778.39,-12.4,5.2,0,-0.01611328125,3809
39778.4,-12.4,5.2,0,-0.01611328125,3809
39778.41,-12,5.2,0,0,3809
39778.42,-11.8,5.1,0,-0.01611328125,3809
39778.43,-11.4,5.2,0,0,3809
39778.44,-11.4,5.2,0,-0.01611328125,3809
39778.45,-11.2,5.2,0,-0.0322265625,3809
39778.46,-11.1,5.2,0,-0.064453125,3809
39778.47,-10.7,5.1,0,-0.01611328125,3809
39778.48,-10.9,5.1,0,-0.0322265625,3809
39778.49,-10.5,5.1,0,0,3809
39778.5,-10.4,5.2,0,-0.0322265625,3809
39778.51,-10,5.2,0,-0.064453125,3809
39778.52,-10,5.2,0,-0.064453125,3809
39778.53,-9.9,5.2,0,0,3809
39778.54,-9.9,5.2,0,0,3809
39778.55,-9.6,5.2,0,-0.0322265625,3809
39778.56,-9.5,5.2,0,-0.0322265625,3809
39778.57,-9.5,5.2,0,-0.01611328125,3809
39778.58,-9.4,5.1,0,0,3809
39778.59,-9.3,5.1,0,-0.01611328125,3809
39778.6,-9,5.2,0,-0.01611328125,3809
39778.61,-9,5.2,0,0,3809
39778.62,-9,5.2,0,0,3809
39778.63,-9.1,5.1,0,-0.01611328125,3809
39778.64,-8.7,5.1,0,-0.0322265625,3809
39778.65,-8.6,5.1,0,-0.0322265625,3809
39778.66,-8.2,5.2,0,0,3809
39778.67,-8,5.2,0,-0.0322265625,3809
39778.68,-7.8,5.2,0,-0.01611328125,3809
39778.69,-7.5,5.1,0,-0.01611328125,3809
39778.7,-7.6,5.1,0,0,3809
39778.71,-7.6,5.1,0,0,3809
39778.72,-7.6,5.1,0,-0.064453125,3809
39778.73,-7.6,5.2,0,-0.01611328125,3809
39778.74,-7.4,5.1,0,-0.0322265625,3809
39778.75,-7,5.1,0,-0.01611328125,3809
39778.76,-7,5.1,0,-0.08056640625,3809
39778.77,-6.9,5.1,0,-0.0322265625,3809
39778.78,-7.1,5.1,0,0,3809
39778.79,-6.9,5.2,0,-0.01611328125,3809
39778.8,-6.7,5.2,0,-0.01611328125,3809
39778.81,-6.3,5.1,0,-0.0322265625,3809
39778.82,-6.2,5.2,0,-0.0322265625,3809
39778.83,-6.1,5.1,0,-0.0322265625,3809
39778.84,-5.9,5.2,0,-0.04833984375,3809
39778.85,-6,5.2,0,-0.01611328125,3809
39778.86,-6,5.2,0,0,3809
39778.87,-6,5.2,0,-0.0322265625,3809
39778.88,-6,5.2,0,-0.0322265625,3809
39778.89,-5.9,5.1,0,-0.0322265625,3809
39778.9,-5.7,5.1,0,-0.01611328125,3809
39778.91,-5.7,5.1,0,-0.01611328125,3809
39778.92,-5.5,5.2,0,0,3809
39778.93,-5.5,5.2,0,-0.01611328125,3809
39778.94,-5.5,5.2,0,0,3809
39778.95,-5.6,5.1,0,0,3809
39778.96,-5.3,5.1,0,-0.01611328125,3809
39778.97,-5.1,5.1,0,-0.0322265625,3809
39778.98,-5,5.1,0,-0.0322265625,3809
39778.99,-5,5.1,0,-0.01611328125,3809
39779,-4.9,5.1,0,-0.01611328125,3809
39779.01,-4.8,5.2,0,-0.01611328125,3809
39779.02,-4.8,5.2,0,-0.01611328125,3809
39779.03,-4.7,5.2,0,0,3809
39779.04,-4.6,5.1,0,0,3809
39779.05,-4.4,5.2,0,0,3809
39779.06,-4.4,5.2,0,0,3809
39779.07,-4.3,5.2,0,0,3809
39779.08,-4.2,5.1,0,-0.04833984375,3809
39779.09,-4.2,5.1,0,-0.04833984375,3809
39779.1,-4.1,5.2,0,-0.0322265625,3809
39779.11,-4.1,5.2,0,0,3809
39779.12,-4.1,5.2,0,0,3809
39779.13,-4,5,0,0,3809
39779.14,-3.9,5.1,0,-0.01611328125,3809
39779.15,-3.8,5,0,-0.0322265625,3809
39779.16,-3.7,5.1,0,0,3809
39779.17,-3.8,5.1,0,-0.01611328125,3809
39779.18,-3.6,5.1,0,0,3809
39779.19,-3.6,5.1,0,-0.064453125,3809
39779.2,-3.3,5.1,0,0,3809
39779.21,-3.3,5.1,0,-0.0322265625,3809
39779.22,-3.3,5.1,0,-0.01611328125,3809
39779.23,-3.1,5,0,-0.01611328125,3809
39779.24,-3.2,5.1,0,0,3809
39779.25,-2.9,5,0,-0.0322265625,3809
39779.26,-2.9,5,0,-0.0322265625,3809
39779.27,-3,5,0,-0.0322265625,3809
39779.28,-3,5,0,-0.14501953125,3809
39779.29,-3,5.1,0,-0.24169921875,3809
39779.3,-2.9,5,0,-0.40283203125,3809
39779.31,-2.4,5,0,-0.580078125,3809
39779.32,-2.1,4.9,0,-0.66064453125,3809
39779.33,-1.5,4.8,0,-0.82177734375,3809
39779.34,-0.7,4.8,0,-0.95068359375,3809
39779.35,0,4.8,0,-1.0634765625,3809
39779.36,0.6,4.8,0,-1.20849609375,3809
39779.37,0.9,4.8,0,-1.3212890625,3809
39779.38,1,4.7,0,-1.53076171875,3809
39779.39,1.3,4.8,0,-1.59521484375,3809
39779.4,1.5,4.7,0,-1.740234375,3809
39779.41,2,4.7,0,-1.869140625,3809
39779.42,2.3,4.6,0,-1.9658203125,3809
39779.43,2.5,4.6,0,-2.14306640625,3809
39779.44,2.8,4.5,0,-2.27197265625,3809
39779.45,3,4.5,0,-2.4169921875,3809
39779.46,3,4.5,0,-2.4169921875,3809
39779.47,3.2,4.5,0,-2.513671875,3809
39779.48,3.8,4.4,0,-2.6103515625,3809
39779.49,4.3,4.2,0,-2.75537109375,3809
39779.5,4.9,4.1,0,-2.900390625,3809
39779.51,5.2,4.1,0,-2.9970703125,3809
39779.52,5.4,4,0,-3.1904296875,3809
39779.53,5.5,4,0,-3.3193359375,3809
39779.54,5.7,3.9,0,-3.4482421875,3809
39779.55,6,3.9,0,-3.56103515625,3809
39779.56,6.2,3.8,0,-3.6416015625,3809
39779.57,6.6,3.8,0.8,-3.81884765625,3809
39779.58,6.7,3.8,2,-3.91552734375,3809
39779.59,6.9,3.8,3.2,-4.01220703125,3809
39779.6,7.1,3.8,4.4,-4.17333984375,3809
39779.61,7.4,3.7,5.6,-4.30224609375,3809
39779.62,7.8,3.7,7,-4.39892578125,3809
39779.63,7.8,3.7,7,-4.39892578125,3809
39779.64,8.1,3.7,8.4,-4.5439453125,3809
39779.65,8.4,3.7,9.8,-4.65673828125,3809
39779.66,8.7,3.7,11.2,-4.8017578125,3809
39779.67,9.2,3.7,12.8,-4.97900390625,3809
39779.68,9.6,3.7,14.4,-5.04345703125,3809
39779.69,10.2,3.7,16.2,-5.17236328125,3809
39779.7,10.3,3.8,18,-5.26904296875,3809
39779.71,10.6,3.7,19.8,-5.46240234375,3809
39779.72,10.8,3.7,21.6,-5.55908203125,3809
39779.73,11.2,3.8,23.4,-5.671875,3809
39779.74,11.5,3.8,25.6,-5.7685546875,3809
39779.75,11.9,3.8,27.6,-5.91357421875,3809
39779.76,12.3,3.8,29.8,-6.0263671875,3809
39779.77,12.9,3.8,31.8,-6.13916015625,3809
39779.78,13.1,3.9,34.2,-6.30029296875,3809
39779.79,13.4,3.9,36.4,-6.36474609375,3809
39779.8,13.9,3.9,39,-6.509765625,3809
39779.81,14.2,3.9,41.2,-6.638671875,3809
39779.82,14.5,3.8,43.6,-6.7353515625,3809
39779.83,14.7,3.9,46.4,-6.83203125,3809
39779.84,15.3,3.9,48.8,-6.9287109375,3809
39779.85,15.3,3.9,48.8,-6.9287109375,3809
39779.86,15.4,3.9,51.6,-7.04150390625,3809
39779.87,15.8,4,54.2,-7.1865234375,3809
39779.88,16,3.9,57.2,-7.26708984375,3809
39779.89,16.3,4,59.8,-7.412109375,3809
39779.9,16.6,4,62.6,-7.5087890625,3809
39779.91,16.7,4,65.6,-7.62158203125,3809
39779.92,17.2,4,68.4,-7.734375,3809
39779.93,17.1,4,71.6,-7.8310546875,3809
39779.94,17.3,4,74.4,-7.9599609375,3809
39779.95,17.4,4.1,77.6,-8.056640625,3809
39779.96,17.8,4,80.6,-8.185546875,3809
39779.97,18.3,4.1,84,-8.23388671875,3809
39779.98,18.5,4,87,-8.39501953125,3809
39779.99,18.7,4.1,90,-8.42724609375,3809
39780,18.9,4.1,93.6,-8.58837890625,3809
39780.01,19.2,4,96.6,-8.6689453125,3809
39780.02,19.4,4.2,100.2,-8.78173828125,3809
39780.03,19.5,4.2,103.4,-8.87841796875,3809
39780.04,19.7,4.2,107,-8.9912109375,3809
39780.05,19.7,4.2,107,-8.9912109375,3809
39780.06,20,4.2,110.4,-9.10400390625,3809
39780.07,20.1,4.2,113.8,-9.16845703125,3809
39780.08,20.3,4.3,117.4,-9.28125,3809
39780.09,20.2,4.2,120.8,-9.36181640625,3809
39780.1,20.5,4.4,124.6,-9.474609375,3809
39780.11,20.4,4.2,128,-9.55517578125,3809
39780.12,20.8,4.3,131.8,-9.66796875,3809
39780.13,20.8,4.2,135.2,-9.78076171875,3809
39780.14,21.1,4.2,139,-9.8291015625,3809
39780.15,20.6,4.2,142.6,-9.94189453125,3809
39780.16,20.5,4.2,146,-10.03857421875,3809
39780.17,20.5,4.4,149.6,-10.119140625,3809
39780.18,20.6,4.4,153,-10.19970703125,3809
39780.19,21,4.4,157,-10.3125,3809
39780.2,20.7,4.4,160.4,-10.376953125,3809
39780.21,20.7,4.4,164.2,-10.4736328125,3809
39780.22,20.7,4.4,164.2,-10.4736328125,3809
39780.23,20.7,4.4,167.6,-10.5703125,3809
39780.24,20.9,4.4,171.2,-10.634765625,3809
39780.25,21.1,4.2,175,-10.71533203125,3809
39780.26,21.2,4.3,178.4,-10.77978515625,3809
39780.27,21.1,4.2,182.4,-10.8603515625,3809
39780.28,21.4,4.4,185.8,-10.95703125,3809
39780.29,21,4.4,189.8,-11.03759765625,3809
39780.3,21.2,4.4,193.2,-11.0859375,3809
39780.31,21.3,4.4,197.2,-11.21484375,3809
39780.32,21.3,4.5,200.8,-11.2470703125,3809
39780.33,21.5,4.5,204.2,-11.32763671875,3809
39780.34,21.5,4.5,208.2,-11.45654296875,3809
39780.35,21.3,4.5,211.9,-11.47265625,3809
39780.36,21.4,4.5,215.9,-11.58544921875,3809
39780.37,21.7,4.4,219.3,-11.6982421875,3809
39780.38,22.4,4.5,223.5,-11.6982421875,3809
39780.39,22.3,4.5,227.1,-11.74658203125,3809
39780.4,22.1,4.5,231.3,-11.84326171875,3809
39780.41,21.9,4.5,234.9,-11.923828125,3809
39780.42,21.9,4.5,234.9,-11.923828125,3809
39780.43,22,4.5,238.9,-11.98828125,3809
39780.44,21.9,4.5,242.5,-12.00439453125,3809
39780.45,21.8,4.6,2.9,-12.1171875,3809
39780.46,21.7,4.5,6.5,-12.1494140625,3809
39780.47,21.9,5.5,10.5,-12.19775390625,3809
39780.48,22.5,5.9,14.3,-12.26220703125,3809
39780.49,24,6.8,18.1,-12.35888671875,3809
39780.5,25.5,7.8,22.7,-12.375,3809
39780.51,28,8.9,27.1,-12.48779296875,3809
39780.52,30.5,10.4,32.5,-12.5361328125,3809
39780.53,33.3,11.8,37.7,-12.568359375,3809
39780.54,35.8,13.2,44.1,-12.61669921875,3809
39780.55,39.1,14.5,50.3,-12.64892578125,3809
39780.56,43.4,15.9,57.9,-12.71337890625,3809
39780.57,47.7,16.8,65.5,-12.77783203125,3809
39780.58,51.1,17.4,74.7,-12.84228515625,3809
39780.59,51.1,17.4,74.7,-12.84228515625,3809
39780.6,52.8,18.1,83.3,-12.8583984375,3809
39780.61,54.8,18.3,92.3,-12.890625,3809
39780.62,56,18.6,102.5,-12.9228515625,3809
39780.63,57,18.9,111.9,-13.01953125,3809
39780.64,58,18.8,122.3,-13.03564453125,3809
39780.65,58.4,18.9,132.1,-13.06787109375,3809
39780.66,59.1,18.9,142.9,-13.1162109375,3809
39780.67,58.6,19.3,152.7,-13.19677734375,3809
39780.68,58.2,19.2,163.3,-13.19677734375,3809
39780.69,57.9,19.1,173.1,-13.19677734375,3809
39780.7,57.4,19.2,182.7,-13.26123046875,3809
39780.71,57.3,19.2,193.1,-13.29345703125,3809
39780.72,57.3,19.2,202.7,-13.29345703125,3809
39780.73,56.6,19.3,213.3,-13.35791015625,3809
39780.74,56.5,19.2,222.7,-13.3740234375,3809
39780.75,55.4,19.2,232.9,-13.40625,3809
39780.76,55.3,19,242.1,-13.40625,3809
39780.77,55.3,19,242.1,-13.40625,3809
39780.78,54.7,19,251.3,-13.4384765625,3809
39780.79,53.8,19.4,270.3,-13.5029296875,3809
39780.8,53.8,19.4,270.3,-13.5029296875,3809
39780.81,53.2,19.4,280.1,-13.5029296875,3809
39780.82,52.8,19.2,289.9,-13.55126953125,3809
39780.83,52.9,19.3,298.7,-13.5673828125,3809
39780.84,52.4,19.2,308.3,-13.61572265625,3809
39780.85,52.1,19.3,317.1,-13.64794921875,3809
39780.86,51.2,19.4,325.7,-13.6318359375,3809
39780.87,50.9,19.3,335.1,-13.599609375,3809
39780.88,50.8,19.4,343.5,-13.6640625,3809
39780.89,51.3,19.3,352.9,-13.68017578125,3809
39780.9,50.7,19.4,361.3,-13.6640625,3809
39780.91,49.8,19.4,370.5,-13.64794921875,3809
39780.92,49.3,19.5,378.9,-13.728515625,3809
39780.93,49,19.5,387.9,-13.6962890625,3809
39780.94,48.6,19.3,395.9,-13.74462890625,3809
39780.95,47.8,19.6,404.9,-13.68017578125,3809
39780.96,47.3,19.4,412.7,-13.71240234375,3809
39780.97,47.7,19.5,420.7,-13.6962890625,3809
39780.98,47,19.3,429.3,-13.6962890625,3809
39780.99,46.5,19.6,437.1,-13.71240234375,3809
39781,46.5,19.6,437.1,-13.71240234375,3809
39781.01,45.3,19.4,445.5,-13.6962890625,3809
39781.02,44.7,19.4,453.1,-13.6318359375,3809
39781.03,44.2,19.5,461.1,-13.599609375,3809
39781.04,43.9,19.7,468.5,-13.58349609375,3809
39781.05,44,19.6,475.9,-13.599609375,3809
39781.06,44,19.7,483.9,-13.51904296875,3809
39781.07,44,19.6,491.3,-13.42236328125,3809
39781.08,43,19.6,499.3,-13.35791015625,3809
39781.09,42.3,19.6,506.3,-13.29345703125,3809
39781.1,41.1,19.6,513.9,-13.19677734375,3809
39781.11,40.3,19.6,520.7,-13.16455078125,3809
39781.12,40,19.6,527.5,-13.0517578125,3809
39781.13,40.1,19.7,534.9,-12.93896484375,3809
39781.14,39,20,541.3,-12.826171875,3809
39781.15,38,16.2,543.3,-12.68115234375,3809
39781.16,37.3,8.4,543.3,-12.6005859375,3809
39781.17,32.7,8.5,543.3,-12.52001953125,3809
39781.18,32.7,8.5,543.3,-12.52001953125,3809
39781.19,19.8,4.4,543.3,-12.35888671875,3809
39781.2,9.8,3,543.3,-12.26220703125,3809
39781.21,-10.1,4.6,542.2,-12.06884765625,3809
39781.22,-4.7,4.4,541,-11.97216796875,3809
39781.23,-9.5,6,539.8,-11.77880859375,3809
39781.24,-12.1,7.8,537.8,-11.6337890625,3809
39781.25,-12.7,7.8,535.6,-11.48876953125,3809
39781.26,-14.8,8.1,533.4,-11.26318359375,3809
39781.27,-15.9,7.7,530.4,-11.10205078125,3809
39781.28,-16.3,6.8,527.8,-10.87646484375,3809
39781.29,-17.4,6.6,525,-10.69921875,3809
39781.3,-17.8,6.1,521.8,-10.55419921875,3809
39781.31,-18.1,6,518.8,-10.32861328125,3809
39781.32,-18.7,6.1,515.4,-10.1513671875,3809
39781.33,-19,6.3,512.2,-9.90966796875,3809
39781.34,-19,6.3,512.2,-9.90966796875,3809
39781.35,-19.6,6.5,508.8,-9.68408203125,3809
39781.36,-20.2,6.6,505.4,-9.474609375,3809
39781.37,-20.6,6.9,502,-9.29736328125,3809
39781.38,-21.1,6.9,498.2,-9.03955078125,3809
39781.39,-21.3,7.1,494.6,-8.78173828125,3809
39781.4,-21.8,7.1,490.8,-8.5400390625,3809
39781.41,-21.8,6.9,487,-8.29833984375,3809
39781.42,-22.6,6.8,483,-8.07275390625,3809
39781.43,-22.9,6.9,479.2,-7.81494140625,3809
39781.44,-23.5,6.8,475,-7.52490234375,3809
39781.45,-23.6,6.9,471,-7.29931640625,3809
39781.46,-24,6.9,467,-7.04150390625,3809
39781.47,-24.3,7.1,462.6,-6.78369140625,3809
39781.48,-25,7.1,458.2,-6.4453125,3809
39781.49,-25.5,6.9,454,-6.251953125,3809
39781.5,-26.1,6.9,449.6,-5.9296875,3809
39781.51,-26.8,6.8,444.8,-5.68798828125,3809
39781.52,-27.3,6.8,439.8,-5.4140625,3809
39781.53,-27.3,6.8,439.8,-5.4140625,3809
39781.54,-28,6.9,435.2,-5.07568359375,3809
39781.55,-28.5,7,430,-4.8017578125,3809
39781.56,-29.2,7.1,425.2,-4.4794921875,3809
39781.57,-29.9,7.1,420.2,-4.23779296875,3809
39781.58,-29.9,7.1,414.8,-3.94775390625,3809
39781.59,-30.3,7.1,409.8,-3.59326171875,3809
39781.6,-30.5,7.1,404.2,-3.30322265625,3809
39781.61,-31.4,7,399,-3.04541015625,3809
39781.62,-31.7,7,393.2,-2.72314453125,3809
39781.63,-32.1,7,388,-2.43310546875,3809
39781.64,-32.6,7.1,382,-2.0947265625,3809
39781.65,-33.3,7.1,376.6,-1.78857421875,3809
39781.66,-34.2,7.1,370.4,-1.482421875,3809
39781.67,-34.5,7.1,364.6,-1.17626953125,3809
39781.68,-35.1,7.1,358.8,-0.88623046875,3809
39781.69,-35.7,7.1,352.2,-0.56396484375,3809
39781.7,-35.9,7.1,346.4,-0.2900390625,3809
39781.71,-36.9,7.1,339.6,-0.01611328125,3809
39781.72,-36.9,7.1,339.6,-0.01611328125,3809
39781.73,-37.6,6.9,333.4,0,3809
39781.74,-38.2,7.1,326.4,-0.0322265625,3809
39781.75,-38.9,7.1,320,-0.0322265625,3809
39781.76,-39.1,6.8,313.6,0,3809
39781.77,-39.3,6.7,306.4,-0.08056640625,3809
39781.78,-38.8,6.6,299.8,-0.0322265625,3809
39781.79,-38.3,6.5,292.8,-0.0322265625,3809
39781.8,-38.2,6.5,286.4,0,3809
39781.81,-38,6.4,279.4,0,3809
39781.82,-37.9,6.3,273.2,-0.01611328125,3809
39781.83,-38.1,6.2,266.2,-0.01611328125,3809
39781.84,-37.1,6.3,259.8,0,3809
39781.85,-37.4,6.1,253.8,-0.04833984375,3809
39781.86,-36.6,6.1,247,-0.04833984375,3809
39781.87,-37.2,6,240.8,-0.0322265625,3809
39781.88,-36.6,6,234,0,3809
39781.89,-36.6,6,234,0,3809
39781.9,-36.1,5.9,228,0,3809
39781.91,-35.7,5.9,221.4,-0.064453125,3809
39781.92,-35.8,5.8,215.4,0,3809
39781.93,-35.8,5.8,208.8,-0.0322265625,3809
39781.94,-35.6,5.7,203,-0.01611328125,3809
39781.95,-35.2,5.5,196.4,-0.01611328125,3809
39781.96,-34.7,5.5,190.6,0,3809
39781.97,-34.8,5.5,184.2,0,3809
39781.98,-34.6,5.5,178.4,-0.0322265625,3809
39781.99,-34.5,5.6,172.6,-0.01611328125,3809
39782,-34.3,5.5,166.4,-0.04833984375,3809
39782.01,-33.9,5.5,160.6,0,3809
39782.02,-33.4,5.5,154.6,-0.0322265625,3809
39782.03,-32.6,5.5,149,0,3809
39782.04,-32.3,5.4,143.6,-0.0322265625,3809
39782.05,-32.1,5.4,137.6,-0.01611328125,3809
39782.06,-31.8,5.4,132.4,-0.0322265625,3809
39782.07,-31.6,5.4,126.6,-0.04833984375,3809
39782.08,-31.4,5.4,121.2,-0.0322265625,3809
39782.09,-31.2,5.4,115.6,-0.0322265625,3809
39782.1,-31.2,5.4,115.6,-0.0322265625,3809
39782.11,-30.6,5.3,110.4,0,3809
39782.12,-30.4,5.2,104.8,0,3809
39782.13,-30,5.3,99.8,-0.0322265625,3809
39782.14,-29.3,5.3,94.8,-0.01611328125,3809
39782.15,-29.2,5.3,89.4,0,3809
39782.16,-29,5.2,84.6,-0.0322265625,3809
39782.17,-28.8,5.2,79.4,-0.04833984375,3809
39782.18,-28.2,5.3,74.6,0,3809
39782.19,-27.8,5.2,69.4,-0.01611328125,3809
39782.2,-27.6,5.2,64.8,-0.01611328125,3809
39782.21,-27.3,5.2,60.2,-0.04833984375,3809
39782.22,-26.9,5.2,55.2,-0.0322265625,3809
39782.23,-26.6,5.2,50.8,0,3809
39782.24,-26.6,5.2,46,-0.01611328125,3809
39782.25,-26.6,5.2,41.6,0,3809
39782.26,-26.1,5.1,36.6,-0.01611328125,3809
39782.27,-25.5,5.1,32.4,-0.01611328125,3809
39782.28,-25.5,5.1,32.4,-0.01611328125,3809
39782.29,-25.1,5.1,27.8,0,3809
39782.3,-24.7,5.1,23.6,0,3809
39782.31,-24.6,5.1,19.4,-0.04833984375,3809
39782.32,-24.1,5.1,15,-0.01611328125,3809
39782.33,-23.9,5.1,11,-0.01611328125,3809
39782.34,-23.7,5.1,6.6,-0.0322265625,3809
39782.35,-23.5,5.1,2.8,-0.0322265625,3809
39782.36,-23.3,5,0,-0.04833984375,3809
39782.37,-23.3,5,0,-0.04833984375,3809
39782.38,-23.1,5,0,0,3809
39782.39,-23.2,5,0,-0.0322265625,3809
39782.4,-22.9,4.9,0,-0.01611328125,3809
39782.41,-22.9,5,0,0,3809
39782.42,-22.4,4.9,0,-0.0322265625,3809
39782.43,-22.4,4.9,0,-0.0322265625,3809
39782.44,-22,5,0,-0.01611328125,3809
39782.45,-21.7,5,0,-0.064453125,3809
39782.46,-21,4.9,0,-0.01611328125,3809
39782.47,-20.8,4.9,0,-0.01611328125,3809
39782.48,-20.6,4.9,0,-0.01611328125,3809
39782.49,-20.7,4.9,0,-0.01611328125,3809
39782.5,-20.6,4.9,0,-0.0322265625,3809
39782.51,-20.1,4.8,0,-0.04833984375,3809
39782.52,-19.7,4.9,0,0,3809
39782.53,-19.7,4.8,0,-0.01611328125,3809
39782.54,-19.5,4.8,0,-0.0322265625,3809
